Name,Request Count,Failure Count,Average Response Time,Requests/s,Failures/s,Ramp_Speed,Users,Observation_Time,Failure_Rate
/product/66VCHSJNUP,593,499,3160.0828952264787,0.395418988368213,0.30485173589647063,2.0,50,480,73.08037734743299
/product/6E92ZMYYFZ,533,445,2884.866740376565,0.3387742198851502,0.269288256004699,2.0,50,480,67.79392057111806
/product/9SIQT8TOJO,505,435,3062.462141269144,0.32123061826320676,0.2711021629704289,2.0,50,480,65.51143859959448
/product/L9ECAV7KIM,538,469,2285.352729790969,0.34139062992557806,0.28444156272510596,2.0,50,480,68.60462203876783
/product/LS4PSXUNUM,529,459,3280.9805737422926,0.3474489961567181,0.2823646612257371,2.0,50,480,74.97102098350801
/product/OLJCESPC7Z,558,471,2724.547304343787,0.37263286121898165,0.2917497920972506,2.0,50,480,74.71487418667293
/setCurrency,787,703,7570.524219616597,0.513239207423602,0.44390108724747074,2.0,50,480,71.18366476479515
Aggregated,8222,6939,4410.026421843629,5.4319551257172956,4.2983788542439845,2.0,50,480,62.58325369092202
/,916,620,14720.509785026912,0.6552260705003614,0.36434199137735745,2.0,50,540,57.6023267092911
/cart,1214,1056,2539.3423753729376,0.6920873114620739,0.5789058339568687,2.0,50,540,66.03803409309884
/cart/checkout,357,308,2791.7498116774527,0.1933612623574884,0.16331316669055088,2.0,50,540,63.04569590248222
/product/0PUK6V6EV0,572,503,2952.5870452127456,0.3248555251247728,0.2799110305154661,2.0,50,540,72.04307401281785
/product/1YMWWN1N4O,526,432,3313.6051541256816,0.3126386750988414,0.23675854365578758,2.0,50,540,62.29387120809974
/product/2ZYFJ3GM2N,608,507,2962.0867053745133,0.35275644181787796,0.27923557037847174,2.0,50,540,66.29707450352191
/product/66VCHSJNUP,601,506,2844.6598794656497,0.3559503244326553,0.2744230233960357,2.0,50,540,65.78587470932587
/product/6E92ZMYYFZ,554,462,2661.3925344687887,0.3125313093509263,0.24842802758281882,2.0,50,540,62.542311422950654
/product/9SIQT8TOJO,580,500,3130.5173177777438,0.3283691249344466,0.2771266964019409,2.0,50,540,66.96725823476555
/product/L9ECAV7KIM,618,538,2331.7812689048606,0.34832621934597596,0.2902201920143391,2.0,50,540,69.99837291853333
/product/LS4PSXUNUM,576,501,3178.906699358576,0.33663958586264947,0.27358007554698616,2.0,50,540,72.63861382464421
/product/OLJCESPC7Z,560,474,2432.6338468291847,0.3327082298027578,0.2604911347766404,2.0,50,540,66.70977285595728
/setCurrency,869,777,7430.108962054168,0.5037198381684604,0.4356677755652247,2.0,50,540,69.86337671971015
Aggregated,10369,8751,4943.629088263351,6.089208725060425,4.818472431585383,2.0,50,540,70.15567794608945
/,986,667,14264.2646793085,0.6349180993654915,0.35304963446844795,2.0,50,600,55.817009487068354
/cart,1414,1229,2660.207596411033,0.7250286299265603,0.6064600473075453,2.0,50,600,69.18125009460849
/cart/checkout,435,376,3062.1581291450325,0.21209019479935315,0.17913164671350085,2.0,50,600,69.15228915136629
/product/0PUK6V6EV0,647,569,3007.0574640274544,0.33084858010904794,0.285074932825393,2.0,50,600,73.37215131150067
/product/1YMWWN1N4O,630,517,3571.2563920345474,0.3369480716354539,0.2551678377693192,2.0,50,600,67.13756630282724
/product/2ZYFJ3GM2N,738,616,3238.7226014000466,0.3857011541330191,0.3053140042317721,2.0,50,600,72.48870642836609
/product/66VCHSJNUP,758,638,3227.458007038709,0.4038495895382744,0.31135138178335653,2.0,50,600,74.63850058606732
/product/6E92ZMYYFZ,646,540,2795.190252010352,0.32824337561317607,0.2609173926927906,2.0,50,600,65.68653701530009
/product/9SIQT8TOJO,639,551,3102.21147862161,0.32540004261011274,0.2746209432314736,2.0,50,600,66.36174666977408
/product/L9ECAV7KIM,642,559,2179.990939466045,0.32565147180778387,0.27132793177401965,2.0,50,600,65.4417379428714
/product/LS4PSXUNUM,545,473,2703.9074306739,0.28633815451603734,0.23270113567821377,2.0,50,600,61.78479151776855
/product/OLJCESPC7Z,712,601,2780.064725990572,0.3802259081970097,0.2976947049264026,2.0,50,600,76.23732056405638
/setCurrency,987,883,7597.94602168077,0.5150982522597672,0.4455089769255765,2.0,50,600,71.44150481771047
Aggregated,11266,9508,4834.104515661861,5.954304190115271,4.711720665981779,2.0,50,600,68.60140061147807
/,2876,4,4868.981468801137,3.126176662584934,0.004463588211217299,5.0,250,360,0.23248172183134655
/cart,4178,1,3317.246043580027,3.518894918549492,0.0011282126343871504,5.0,250,360,0.06603533267503976
/cart/checkout,1423,5,1823.61158298335,1.1651183307103243,0.004372970057646007,5.0,250,360,0.8864446858318953
/product/0PUK6V6EV0,1834,2,3999.199897348397,1.608818716519794,0.0021166602698853244,5.0,250,360,0.24225641849093751
/product/1YMWWN1N4O,2012,1,2879.0722811726746,1.6853935303278083,0.0010777378795959942,5.0,250,360,0.11880899703821846
/product/2ZYFJ3GM2N,1981,3,2876.5351643258573,1.6336114803485124,0.0030837350541358536,5.0,250,360,0.34632262261721425
/product/66VCHSJNUP,1975,1,2979.236248648633,1.6612972125043377,0.0010900375320095303,5.0,250,360,0.11256826959396866
/product/6E92ZMYYFZ,1711,2,3110.0267610333826,1.4540181031533517,0.0019379985719479356,5.0,250,360,0.22040434528391653
/product/9SIQT8TOJO,1982,2,3869.291012329916,1.66480049607183,0.0021791146161786027,5.0,250,360,0.2879154377669456
/product/L9ECAV7KIM,2113,0,4433.685325590285,1.8035226147947039,0.0,5.0,250,360,0.0
/product/LS4PSXUNUM,1985,2,3889.051211288485,1.6777939204252335,0.002177629852460756,5.0,250,360,0.2223285217304252
/product/OLJCESPC7Z,1895,2,2900.296166968663,1.6180990903132928,0.0020877107583195755,5.0,250,360,0.3179157972534842
/setCurrency,2608,1,4862.719155988397,2.228053034074926,0.0010514559859791863,5.0,250,360,0.09738972836865946
Aggregated,30409,28,3476.100124659534,26.321464305963183,0.025936954411924607,5.0,250,360,0.1745953473957503
/,3263,5,4734.2407955235285,3.0396651096039866,0.0043400660978826795,5.0,250,420,0.22604819072735444
/cart,5153,1,3506.4512665223283,3.7196015555694437,0.0011925623148784919,5.0,250,420,0.06980177920228198
/cart/checkout,1522,5,1672.6335566930022,1.068657402513338,0.004010928933049679,5.0,250,420,0.81305533563731
/product/0PUK6V6EV0,2179,2,4072.096366666579,1.638143883357556,0.002155242252377126,5.0,250,420,0.24667221115720714
/product/1YMWWN1N4O,2325,1,2852.137340466887,1.6696259599537824,0.0010676551852249188,5.0,250,420,0.11769748854589429
/product/2ZYFJ3GM2N,2452,4,3051.680133478075,1.733077962066077,0.003271495901848909,5.0,250,420,0.36740933339595166
/product/66VCHSJNUP,2462,1,3182.9391152797566,1.7748870644897015,0.0011645679658099965,5.0,250,420,0.12026503389669815
/product/6E92ZMYYFZ,2272,2,3539.7446018804612,1.6549223293382131,0.002205775226585297,5.0,250,420,0.25085799943101084
/product/9SIQT8TOJO,2460,2,4114.9682497762815,1.7705055426736316,0.002317475586515488,5.0,250,420,0.3061963758363081
/product/L9ECAV7KIM,2594,0,4664.738350084987,1.8975097438513717,0.0,5.0,250,420,0.0
/product/LS4PSXUNUM,2428,2,4078.1055581787127,1.7593547476320568,0.002283488676929471,5.0,250,420,0.23313634378964915
/product/OLJCESPC7Z,2243,2,2943.223325640213,1.6420485052686515,0.0021186108753501595,5.0,250,420,0.3226212552781922
/setCurrency,3137,1,5013.382481816059,2.2970855793373333,0.0010840336139949726,5.0,250,420,0.10040718833432603
Aggregated,40214,37,3940.171258572809,29.835468894056724,0.029399625627523643,5.0,250,420,0.19790441731210207
/,3708,6,4708.203985656092,3.022947923905643,0.004316197122753758,5.0,250,480,0.22480499799233106
/cart,5460,1,3250.9208782850615,3.4485379766578586,0.0011056551006737813,5.0,250,480,0.0647150192893455
/cart/checkout,1751,6,1682.830309504716,1.0751721799612932,0.004035380463818032,5.0,250,480,0.8180119050224957
/product/0PUK6V6EV0,2550,3,4170.197589634724,1.6776085482094623,0.0022071643784057626,5.0,250,480,0.2526148125614533
/product/1YMWWN1N4O,2627,1,2818.9423419019317,1.6501937851568964,0.00105522913131841,5.0,250,480,0.11632764989613971
/product/2ZYFJ3GM2N,3057,5,3329.3510195539484,1.8907698800643737,0.0035691677174151917,5.0,250,480,0.40083972933994805
/product/66VCHSJNUP,2789,1,3155.2990773561055,1.7594742827820056,0.0011544550790805158,5.0,250,480,0.11922067521517754
/product/6E92ZMYYFZ,2515,3,3428.34307659725,1.602839229440107,0.0021363558892288723,5.0,250,480,0.242963089795083
/product/9SIQT8TOJO,2680,3,3923.154517267526,1.6879757985896686,0.0022094495665646364,5.0,250,480,0.29192344196057063
/product/L9ECAV7KIM,2577,0,4055.277067547705,1.6495947194012701,0.0,5.0,250,480,0.0
/product/LS4PSXUNUM,2539,3,3731.011198172197,1.6096131331882915,0.0020891371503213834,5.0,250,480,0.2132937210601712
/product/OLJCESPC7Z,2742,3,3147.9229727064862,1.7562521222915224,0.002265959156629703,5.0,250,480,0.3450593952984229
/setCurrency,3876,1,5420.344678019741,2.483551901351586,0.001172030231430433,5.0,250,480,0.10855775933651536
Aggregated,44362,41,3803.2633325469774,28.79878497850198,0.02837808582469332,5.0,250,480,0.19102789303245318
/,4393,7,4957.673087852537,3.1831219747455957,0.004544895332176434,5.0,250,540,0.23671652544298488
/cart,6253,1,3309.339641949121,3.510507902284343,0.0011255236260665916,5.0,250,540,0.06587794252215383
/cart/checkout,2012,7,1718.9542569468474,1.0982520253270418,0.0041220046890655965,5.0,250,540,0.8355715002455978
/product/0PUK6V6EV0,2942,3,4276.49489107347,1.7203703736895013,0.0022634244505518432,5.0,250,540,0.2590539014299233
/product/1YMWWN1N4O,3154,1,3008.7257902924493,1.7612920018193825,0.001126271742019209,5.0,250,540,0.12415933279801804
/product/2ZYFJ3GM2N,3270,5,3165.1151157468807,1.7974987595607879,0.0033931017266362364,5.0,250,540,0.3810664237187382
/product/66VCHSJNUP,2974,1,2990.256282832055,1.667442261282838,0.0010940695220436898,5.0,250,540,0.11298465355125197
/product/6E92ZMYYFZ,2629,3,3185.6360321811358,1.489367396732592,0.0019851141342145705,5.0,250,540,0.22576269528704557
/product/9SIQT8TOJO,3063,3,3985.1762235495817,1.7146612474371599,0.002244379068183637,5.0,250,540,0.2965385010652872
/product/L9ECAV7KIM,3069,0,4292.839714272759,1.74622981511413,0.0,5.0,250,540,0.0
/product/LS4PSXUNUM,3217,3,4202.715472846752,1.8131132984703413,0.002353262576873516,5.0,250,540,0.24026001910682782
/product/OLJCESPC7Z,2914,3,2973.0638522507365,1.6586967805423543,0.002140090884581019,5.0,250,540,0.32589222288346403
/setCurrency,4154,1,5163.494441073005,2.365865493526185,0.0011164920211257658,5.0,250,540,0.10341360562225795
Aggregated,52041,48,3965.862041881218,30.030002714025663,0.029591317653524216,5.0,250,540,0.1991947976451599
/,4941,8,5018.437847281071,3.2221365764749885,0.004600600794516065,5.0,250,600,0.2396178911575871
/cart,7120,2,3391.604621453774,3.597773608400338,0.00115350237350511,5.0,250,600,0.06751556457904304
/cart/checkout,2229,8,1714.131971714304,1.0951710332052664,0.0041104409826666485,5.0,250,600,0.8332274215186133
/product/0PUK6V6EV0,3262,4,4266.350167253292,1.7162893019814707,0.0022580551430877757,5.0,250,600,0.2584393723935314
/product/1YMWWN1N4O,3503,2,3007.3950229581487,1.7605129777322595,0.0011257735890640077,5.0,250,600,0.12410441679840477
/product/2ZYFJ3GM2N,3678,6,3204.142825699938,1.8196629645466038,0.0034349406440802002,5.0,250,600,0.385765194320715
/product/66VCHSJNUP,3151,1,2851.8966271037903,1.5902894304226842,0.001043446743226422,5.0,250,600,0.10775683483294363
/product/6E92ZMYYFZ,3272,3,3568.631793884841,1.6684278401749362,0.0022237761446331768,5.0,250,600,0.2529052045292398
/product/9SIQT8TOJO,3300,3,3864.4813050251078,1.6627310722209256,0.0021764058761396523,5.0,250,600,0.28755754558985636
/product/L9ECAV7KIM,3365,0,4236.205152707611,1.7231921601925715,0.0,5.0,250,600,0.0
/product/LS4PSXUNUM,3707,4,4358.044726571613,1.8801246242166583,0.0024402374202208846,5.0,250,600,0.24913985161247823
/product/OLJCESPC7Z,3279,3,3011.522954993317,1.6801534303392875,0.0021677747754420417,5.0,250,600,0.33010791521492694
/setCurrency,4473,1,5003.736863063831,2.2926660458547206,0.0010819479612459311,5.0,250,600,0.10021400749042096
Aggregated,59500,55,4080.8763400483117,30.900905344937964,0.030449497942152005,5.0,250,600,0.2049716627019249
/,5733,3776,6345.600434776962,5.724757014825648,2.842337983846752,10.0,500,360,546.1586955050354
/cart,9088,7703,2920.854443907013,7.3932903445436775,5.611410420340026,10.0,500,360,751.9787778403548
/cart/checkout,2987,2756,1886.6022516032501,2.408188957057117,2.0363451813610007,10.0,500,360,920.6637598899755
/product/0PUK6V6EV0,4142,3449,2131.1626445793117,3.37405196851392,2.486293886735611,10.0,500,360,806.0859724693928
/product/1YMWWN1N4O,4503,3728,2328.4042435238116,3.6390767791900314,2.697978396310638,10.0,500,360,837.4352362105044
/product/2ZYFJ3GM2N,4407,3564,2369.377796793687,3.617113985460598,2.5672337366164175,10.0,500,360,677.8411359390343
/product/66VCHSJNUP,4160,3363,2281.6589027850164,3.44950873877034,2.4526396969078954,10.0,500,360,699.0618386982486
/product/6E92ZMYYFZ,3828,3132,2068.602227338616,3.1786383908853293,2.2794912495638306,10.0,500,360,650.6565186695371
/product/9SIQT8TOJO,3981,3246,2098.408832529989,3.2339541646523795,2.348625968088301,10.0,500,360,678.90032384099
/product/L9ECAV7KIM,4545,3714,2597.2507511014437,3.691930914714201,2.6758499844513666,10.0,500,360,732.139513391862
/product/LS4PSXUNUM,4053,3340,2151.2512319910925,3.271561629327845,2.410856437049617,10.0,500,360,773.1080126049401
/product/OLJCESPC7Z,4395,3568,2566.146323878988,3.512056680407888,2.5361509496626056,10.0,500,360,700.2450676939825
/setCurrency,5490,5004,5163.747453973413,4.376565006589571,3.686898603887485,10.0,500,360,695.0428275025032
Aggregated,67216,55401,3014.969755094952,55.66534105268383,40.32439049816009,10.0,500,360,684.9188231464223
/,6690,4405,6346.242994092363,5.725336707163054,2.8426258006999894,10.0,500,420,546.2139998629273
/cart,10271,8706,2829.593845604407,7.1622907814961545,5.43608478117647,10.0,500,420,728.4835867945534
/cart/checkout,3209,2961,1737.2908337290166,2.217597587105287,1.8751826543620054,10.0,500,420,847.7996406736564
/product/0PUK6V6EV0,5048,4204,2226.642980065701,3.5252162237253346,2.5976848099141354,10.0,500,420,842.2002311713338
/product/1YMWWN1N4O,4676,3871,2072.688141209567,3.2394165687325804,2.4016739545233,10.0,500,420,745.4642328334147
/product/2ZYFJ3GM2N,4904,3966,2259.944521014947,3.450052137903109,2.4486621867910556,10.0,500,420,646.5340239775012
/product/66VCHSJNUP,4657,3765,2189.2321494015305,3.309774051388566,2.3532867550076166,10.0,500,420,670.7438389804541
/product/6E92ZMYYFZ,4783,3913,2215.3962013672835,3.4042037292725267,2.4412505162148923,10.0,500,420,696.8289798807202
/product/9SIQT8TOJO,4921,4012,2223.1484755500364,3.4261961538149794,2.4882397365329023,10.0,500,420,719.2574662287376
/product/L9ECAV7KIM,5088,4157,2492.010356907434,3.5423341672161777,2.567424755563369,10.0,500,420,702.4732784464319
/product/LS4PSXUNUM,4439,3658,2019.5091250604264,3.0712119836928915,2.2632161699338558,10.0,500,420,725.7630642553759
/product/OLJCESPC7Z,5140,4172,2572.353537353994,3.520551942485796,2.5422856077695517,10.0,500,420,701.9388801549283
/setCurrency,6992,6373,5637.283126556916,4.777912995133452,4.025001507970375,10.0,500,420,758.7809509737584
Aggregated,80652,66475,3100.816917529673,57.250335916150846,41.47257266328024,10.0,500,420,704.4209549226653
/,7907,5207,6563.21923895667,5.921084342490037,2.93981436917498,10.0,500,480,564.8889013271315
/cart,11447,9703,2759.2587088962073,6.984257915739477,5.300960170683214,10.0,500,480,710.3756902331902
/cart/checkout,3800,3507,1800.5349526231075,2.298326733161446,1.94344656990115,10.0,500,480,878.6628330834401
/product/0PUK6V6EV0,5568,4636,2148.6845992313188,3.4017926882267906,2.5067356530389726,10.0,500,480,812.7134356013846
/product/1YMWWN1N4O,5578,4618,2163.284435977796,3.3810100542661607,2.5066500757231807,10.0,500,480,778.0481493590986
/product/2ZYFJ3GM2N,5317,4301,2144.2877534121253,3.2734894503589573,2.323347449707013,10.0,500,480,613.446470427779
/product/66VCHSJNUP,6023,4870,2477.637463292438,3.745797441808649,2.663304313190664,10.0,500,480,759.1063671273356
/product/6E92ZMYYFZ,5500,4499,2228.7272814811754,3.4246884229859735,2.455940667886027,10.0,500,480,701.0221273415393
/product/9SIQT8TOJO,5799,4728,2292.5980831781767,3.533228131731174,2.565970610240832,10.0,500,480,741.7265677586465
/product/L9ECAV7KIM,5031,4111,2156.2750163158844,3.065094269387141,2.2215292329532836,10.0,500,480,607.8327787623307
/product/LS4PSXUNUM,5328,4391,2121.0385181672686,3.2256149942747183,2.3769977623770697,10.0,500,480,762.2502890660119
/product/OLJCESPC7Z,5735,4656,2511.497251464395,3.4372633461128888,2.4821406636501755,10.0,500,480,685.3325340413713
/setCurrency,7986,7280,5634.003052218896,4.775132948530719,4.022659545741338,10.0,500,480,758.3394514305224
Aggregated,97331,80223,3274.3061104614985,60.453464265012435,43.792942859754476,10.0,500,480,743.8329635010884
/,9303,6127,6864.107702178279,6.192534358641041,3.0745891185003553,10.0,500,540,590.7860330886912
/cart,13181,11172,2824.2053396451875,7.148651351718023,5.425732632834158,10.0,500,540,727.0963070778076
/cart/checkout,4211,3886,1773.438583181233,2.2637390623310902,1.914199514090394,10.0,500,540,865.4397780656037
/product/0PUK6V6EV0,6786,5651,2327.877657175292,3.685490739822116,2.715788962810882,10.0,500,540,880.4909985855768
/product/1YMWWN1N4O,5645,4673,1945.888188615441,3.0412401720131923,2.254747778064171,10.0,500,540,699.8592874947824
/product/2ZYFJ3GM2N,5700,4610,2043.1031127669355,3.119020045232093,2.213713340936659,10.0,500,540,584.4991612028288
/product/66VCHSJNUP,5998,4849,2192.9351011845474,3.315372331008351,2.357267195084649,10.0,500,540,671.8783610069004
/product/6E92ZMYYFZ,5953,4870,2144.3671934278445,3.2950597244373037,2.362980271736108,10.0,500,540,674.4875715521189
/product/9SIQT8TOJO,6426,5239,2257.8722537341023,3.479710562127603,2.5271040254593404,10.0,500,540,730.4916851705834
/product/L9ECAV7KIM,6251,5107,2381.0725699567893,3.3846387097870596,2.4531297167185206,10.0,500,540,671.2010043618559
/product/LS4PSXUNUM,6221,5127,2201.331436433688,3.347722178503521,2.466980139132263,10.0,500,540,791.1056349893928
/product/OLJCESPC7Z,6159,5000,2397.5858671196934,3.2813629461085796,2.3695607757089054,10.0,500,540,654.2486148200398
/setCurrency,9451,8615,5926.384129932936,5.022942277843979,4.231418668226603,10.0,500,540,797.6940815269696
Aggregated,98909,81523,2957.689791926162,54.60778195780812,39.55828675909762,10.0,500,540,671.9063791916727
/,9478,6242,6293.677644561503,5.677914267544205,2.8190805915205845,10.0,500,600,541.6897593243643
/cart,14746,12499,2843.5550619238265,7.197629524933976,5.462906424034723,10.0,500,600,732.0779248852249
/cart/checkout,4958,4575,1878.961448951268,2.398435710683156,2.028097914800775,10.0,500,600,916.9350406582597
/product/0PUK6V6EV0,7061,5880,2179.8821823437593,3.45118463256344,2.543131917946618,10.0,500,600,824.5135364457999
/product/1YMWWN1N4O,6711,5556,2082.0985121898775,3.254124093258555,2.4125779793191495,10.0,500,600,748.8487723808937
/product/2ZYFJ3GM2N,6664,5390,2149.794871340788,3.2818966673533527,2.32931444195161,10.0,500,600,615.0219688888377
/product/66VCHSJNUP,6940,5611,2283.701694432744,3.452597117857907,2.454835569341594,10.0,500,600,699.6877156352415
/product/6E92ZMYYFZ,7506,6140,2433.291929348778,3.7390248548704497,2.681360189639242,10.0,500,600,765.3657308943775
/product/9SIQT8TOJO,7288,5942,2304.6589862867413,3.551815743083527,2.5794696719109167,10.0,500,600,745.6286438933278
/product/L9ECAV7KIM,6791,5549,2328.1278845522556,3.309379083533445,2.398582794148021,10.0,500,600,656.2764168177686
/product/LS4PSXUNUM,6823,5622,2172.7367005786446,3.304236118282865,2.4349346941481085,10.0,500,600,780.8293738632598
/product/OLJCESPC7Z,6785,5508,2377.153712732755,3.2533992701318724,2.349367450305015,10.0,500,600,648.6731278734545
/setCurrency,9591,8742,5412.650666192451,4.587524411234225,3.864614674205243,10.0,500,600,728.545316525675
Aggregated,114760,94588,3088.5058541110234,57.02303693818854,41.30791557910806,10.0,500,600,701.6242173918382
/product/L9ECAV7KIM,77,77,498.76610980246625,0.4632859064378692,0.4632859064378692,2.0,50,173,99.37635136236759
Aggregated,1268,922,5515.687609228408,5.120598730269577,3.7224526421785793,2.0,50,258,74.59089848587939
/product/66VCHSJNUP,29,0,6389.47594316978,0.26769735021557367,0.0,2.0,50,116,0.0
/cart/checkout,37,28,2264.029564725614,0.2258309805635096,0.1723446956932046,2.0,50,173,78.59872517376557
/cart,58,44,3202.02976690076,0.6952823560625676,0.5214617670469256,2.0,50,88,81.19237664221791
/,169,59,26658.372214444786,0.43930697094932986,0.15536466045768973,2.0,50,401,32.83519237185433
/cart,102,76,3887.6349480270615,0.6160651345377004,0.45886230710394244,2.0,50,173,72.92373088575651
/cart,205,154,3132.307921810132,0.6801430937031918,0.5101073202773938,2.0,50,315,79.42447230687883
/product/OLJCESPC7Z,103,76,3179.380668313114,0.3417090119148235,0.2520103962871823,2.0,50,315,72.59103153162734
/cart/checkout,176,168,839.7536139286603,0.30607004248119657,0.2916327763264231,2.0,50,600,79.4563988204675
/product/L9ECAV7KIM,114,114,495.8667043549156,0.4605927529647285,0.4605927529647285,2.0,50,258,98.79866108062036
/cart/checkout,80,61,2088.195314192074,0.20829197761349663,0.15895966712608947,2.0,50,401,72.49441092401077
/product/2ZYFJ3GM2N,85,79,781.9183963363342,0.5114287924589167,0.47663771814198347,2.0,50,173,93.64174167304
/setCurrency,132,106,6708.767327433148,0.47777405707873777,0.3858944307174421,2.0,50,287,85.73834286691584
Aggregated,1624,1624,1115.9112301590633,8.33371490518475,8.33371490518475,2.0,50,202,102.04112106663312
/product/OLJCESPC7Z,41,31,2588.934472966764,0.29850431875740424,0.2266421679454365,2.0,50,145,72.73578547106698
/product/2ZYFJ3GM2N,223,207,825.9799522070963,0.5402481020165755,0.5034965304508219,2.0,50,429,98.91850821529611
/product/LS4PSXUNUM,73,0,7016.168471674859,0.1574600870734815,0.0,2.0,50,486,0.0
/product/OLJCESPC7Z,114,84,3216.263763270286,0.34567308141420267,0.25493389754297446,2.0,50,344,73.4331395357754
/,302,0,16689.660044269043,0.847716734187492,0.0,2.0,50,372,0.0
/product/6E92ZMYYFZ,285,265,731.1144862485463,0.520095603168445,0.48270310882300127,2.0,50,571,91.11441177521083
/cart,517,0,1616.5351137848656,4.471230707192358,0.0,5.0,250,116,0.0
/product/1YMWWN1N4O,863,0,1468.040480288808,2.3275267283610153,0.0,5.0,250,372,0.0
/setCurrency,271,0,2610.071738194201,3.0914288239177234,0.0,5.0,250,88,0.0
/product/6E92ZMYYFZ,1135,0,860.1187379089446,1.9916123325249842,0.0,5.0,250,571,0.0
/product/6E92ZMYYFZ,881,0,1611.595581340507,1.935587172559397,0.0,5.0,250,457,0.0
/product/9SIQT8TOJO,1065,0,871.1796884938457,2.335039780352031,0.0,5.0,250,457,0.0
/product/L9ECAV7KIM,129,0,1620.7549607803091,2.164648361692533,0.0,5.0,250,60,0.0
/setCurrency,272,1,11290.551924894535,0.9528183464566796,0.004911434775549824,5.0,250,287,0.45491518909917905
/product/LS4PSXUNUM,980,0,1648.179132103633,2.151991950452245,0.0,5.0,250,457,0.0
/product/9SIQT8TOJO,1247,0,815.9372592295764,2.186972428003213,0.0,5.0,250,571,0.0
/product/2ZYFJ3GM2N,1145,0,887.7399543335245,2.232320730254204,0.0,5.0,250,514,0.0
/product/66VCHSJNUP,467,0,1606.3482424980414,2.3198094065596027,0.0,5.0,250,202,0.0
/product/66VCHSJNUP,1230,0,1496.690929978079,2.161447689995416,0.0,5.0,250,571,0.0
/product/OLJCESPC7Z,1073,0,797.1514632826282,2.505945965570959,0.0,5.0,250,429,0.0
/product/0PUK6V6EV0,873,0,1715.7569264576964,1.9175423994495742,0.0,5.0,250,457,0.0
/setCurrency,785,0,2576.8664889845286,3.0520997652523962,0.0,5.0,250,258,0.0
/product/OLJCESPC7Z,698,0,1543.6423140422276,2.2236031077235965,0.0,5.0,250,315,0.0
/product/6E92ZMYYFZ,75,0,10780.271744079648,0.8540551469580053,0.010810824645037985,5.0,250,88,1.2294914776298602
/product/6E92ZMYYFZ,264,0,2522.0308492340164,1.0254076789645152,0.0,5.0,250,258,0.0
Aggregated,15599,0,1769.5079026676108,34.23939722169481,0.0,5.0,250,457,0.0
Aggregated,3610,34,9759.291272423834,14.018184893590771,0.13315145225675126,5.0,250,258,0.9090417072009592
/product/2ZYFJ3GM2N,1204,883,2533.8968421912405,3.5156599986469397,2.580040805458641,10.0,500,344,840.9845094052424
/product/6E92ZMYYFZ,481,367,2234.4887506480113,3.333325985349679,2.5417283765509673,10.0,500,145,785.6430176046379
/product/66VCHSJNUP,2444,2288,1572.4749615746337,4.306347473429053,4.032185600120682,10.0,500,571,728.7401271320922
/,696,696,4324.8857761572735,4.83337862880731,4.83337862880731,10.0,500,145,779.1035854965669
/cart,1107,856,2621.7373163924417,7.670756134861632,5.93289540513304,10.0,500,145,994.0472435226737
/cart,1070,869,3317.6569517303524,7.412923486917566,6.0184131279924795,10.0,500,145,1047.5358203426558
/product/1YMWWN1N4O,406,377,1793.2160493566207,4.642841161119939,4.320670224727654,10.0,500,88,947.3889732024033
/product/9SIQT8TOJO,408,0,3046.8390479058835,1.5865885095691472,0.0,10.0,500,258,0.0
/product/0PUK6V6EV0,91,0,2970.6643440297507,1.535603144959656,0.0,10.0,500,60,0.0
/product/1YMWWN1N4O,903,0,3204.243915493311,1.5091151904821152,0.0,10.0,500,600,0.0
/cart,4563,3704,3417.3964065024406,7.635779845368595,6.1993460130715325,10.0,500,600,1079.0281214139634
/cart,516,0,4928.981940023214,2.9944689394888484,0.0,10.0,500,173,0.0
/cart/checkout,672,635,1515.763472466916,2.3535706397136957,2.223419267932293,10.0,500,287,1048.967129612483
/product/LS4PSXUNUM,1894,1673,1252.3083757230788,4.164504902992388,3.678579065709767,10.0,500,457,1417.256126218845
/product/2ZYFJ3GM2N,1557,1142,2465.856359916325,3.4212571019545437,2.5107612603053506,10.0,500,457,818.4022990117904
Aggregated,13570,0,5119.7740551488805,31.708997561358995,0.0,10.0,500,429,0.0
/product/66VCHSJNUP,522,455,1325.868334254226,4.523869711287805,3.9438864149688553,10.0,500,116,1406.0783892110248
/cart,4002,3249,3312.384704322048,7.401143255504106,6.008848979716205,10.0,500,543,1045.8711310470892
/product/6E92ZMYYFZ,2343,2057,1229.3015493053601,4.336838762622859,3.807054481961544,10.0,500,543,1443.4723853612077
/cart/checkout,400,377,1495.4289699607832,2.3219966580596,2.1935913129134472,10.0,500,173,1034.8948649660465
/product/OLJCESPC7Z,2674,2482,1764.463716927849,4.712763157730785,4.3741829308691385,10.0,500,571,1019.0678155656641
/,521,521,3419.8038668587224,0.8183326203965327,0.8183326203965327,2.0,50,660,96.72338926620718
/cart,206,0,4314.057236790516,0.32583641698326593,0.0,2.0,50,660,0.0
/cart/checkout,154,154,409.0704698115668,0.24237184346821453,0.24237184346821453,2.0,50,660,96.80814237627973
/product/0PUK6V6EV0,34,0,5184.644807259255,0.054868787748295574,0.0,2.0,50,660,0.0
/product/1YMWWN1N4O,176,108,5320.01100863797,0.27787413735025107,0.17145425496079317,2.0,50,660,63.219577144961946
